🇨🇳｜长期维护,#genre#
台视HD,http://jeffrey.qwl1965.top/tbs.php?tid=gt&id=40$高清720P
台视HD,rtmp://59.124.75.150/sat/tv071$高清720P
台视HD,rtmp://59.124.75.138/sat/tv071$高清720P
台视新闻HD,https://epg.pm/stream/8655006acfa3857ec51f6427fa2ea9ca167b38fc53ae84d1645bc0ce8b4060ba.m3u8$高清1080P
台视新闻HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$高清1080P
台视新闻HD,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$高清1080P
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8?zgangd
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
HBO,http://platin4k.eu:80/kralkerim/8TKLyJivVEA/73696$高清1080P
HBO,http://platin4k.eu:80/kralkerim/8TKLyJivVEA/34795$高清1080P
HBO2,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8$高清1080P
🚀｜山东,#genre#
山东卫视,http://222.175.159.226:808/hls/19/index.m3u8$超清1080P
山东卫视,http://39.134.67.110/PLTV/88888888/224/3221225952/index.m3u8$超清1080P
山东卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225738/index.m3u8$超清1080P
山东卫视,https://lives.jnnews.tv/video/s10001-SDTV/index.m3u8$超清1080P
山东卫视,https://livealone302.iqilu.com/iqilu/sdtv.m3u8$超清1080P
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8$超清1080P
山东新闻,http://119.164.216.162:9901/tsfile/live/1005_1.m3u8
山东齐鲁,https://livealone302.iqilu.com/iqilu/qlpd5555.m3u8$超清1080P
山东齐鲁,http://119.164.216.162:9901/tsfile/live/1003_1.m3u8$超清1080P
山东文旅,http://119.164.216.162:9901/tsfile/live/1004_1.m3u8$超清1080P
山东教育卫视,https://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$超清1080P
山东少儿,http://119.164.216.162:9901/tsfile/live/1006_1.m3u8
山东综艺,http://119.164.216.162:9901/tsfile/live/1001_1.m3u8
山东体育,http://119.164.216.162:9901/tsfile/live/1002_1.m3u8
中华美食,http://39.135.138.58:18890/PLTV/88888888/224/3221225924/index.m3u8?shandd
济南教育,http://livejnedu.chinamcache.com/live/jneduzb01.m3u8?shandd
济南鲁中,https://quehuamtyoutlive.ijntv.cn/j8pukt/452907.m3u8
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
日照新闻综合,http://live.rzw.com.cn/xwzh/sd/live.m3u8?shandd
日照公共,http://live.rzw.com.cn/kzpd/sd/live.m3u8?shandd
日照科教,http://live.rzw.com.cn/ggpd/sd/live.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8?shandd
济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8?shandd
济宁公共,http://lives.jnnews.tv/video/s10001-JNTV3/index.m3u8?shandd
济宁图文,http://lives.jnnews.tv/video/s10001-JNTV4/index.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zzgd.tv/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄教育,http://stream.zzgd.tv/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄公共,http://stream.zzgd.tv/3/sd/live.m3u8?shandd
东营综合,rtmp://stream.hhek.cn:9936/live/xwzh_sd?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,rtmp://stream.hhek.cn:9936/live/ggpd_sd?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,rtmp://stream.hhek.cn:9936/live/dyjy_sd?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd
潍坊新闻综合,http://sobeylingyun02pull.sobeylive.com/live/wf1pd.m3u8?shandd
潍坊新闻综合,http://stream.wfcmw.cn/1/sd/live.m3u8?shandd
潍坊农业,http://stream.wfcmw.cn/2/sd/live.m3u8?shandd
潍坊农业,http://sobeylingyun02pull.sobeylive.com/live/wf2pd.m3u8?shandd
潍坊公共,http://sobeylingyun02pull.sobeylive.com/live/wf3pd.m3u8?shandd
潍坊公共,http://stream.wfcmw.cn/3/sd/live.m3u8?shandd
潍坊科教,http://sobeylingyun02pull.sobeylive.com/live/wf4pd.m3u8?shandd
潍坊科教,http://stream.wfcmw.cn/4/sd/live.m3u8?shandd
滨州新闻综合,http://stream.bzcm.net/2/sd/live.m3u8?shandd
滨州公共,http://stream.bzcm.net/1/sd/live.m3u8?shandd
泰安新闻综合,rtmp://124.130.146.172/live/tatv0111?shandd
垦利新闻,https://livealone302.iqilu.com/kenli/kenli_tv01/playlist.m3u8?shandd
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
岱岳综合,http://slvedio.slradio.cn/a935908a217711ea8bb000163e0e6522/4D6357B92240C088F3612E43E44B5F1D.m3u8?shandd

⛱️｜广东,#genre#

广东卫视,http://222.175.159.226:808/hls/52/index.m3u8$超清1080P
广东卫视,http://39.134.66.163/PLTV/88888888/224/3221225966/index.m3u8$超清1080P
深圳卫视,http://222.175.159.226:808/hls/49/index.m3u8$超清1080P
深圳卫视,http://39.134.66.163/PLTV/88888888/224/3221225668/index.m3u8$超清1080P
南方卫视,http://gxfrg007.8800.org:8282/tsfile/live/1080_1.m3u8$高清720P
南方卫视,http://111.20.33.70/PLTV/88888893/224/3221226218/index.m3u8$高清720P
南方卫视,http://9.zhxinda.xyz/gdtv.php?pk=1197$高清720P
广东珠江,http://9.zhxinda.xyz/gdtv.php?pk=1183$高清720P
广东珠江,http://113.119.161.118:8081/hls/50/index.m3u8$高清720P
广东体育,http://113.101.124.50:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.143:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.234:808/hls/21/index.m3u8$高清1080P
广东体育,http://113.101.124.246:808/hls/21/index.m3u8$高清1080P
广东经济科教,http://9.zhxinda.xyz/gdtv.php?pk=1196$高清720P
广东经济科教,http://113.101.124.50:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.143:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.234:808/hls/22/index.m3u8$高清1080P
广东经济科教,http://113.101.124.246:808/hls/22/index.m3u8$高清1080P
广东综艺,http://9.zhxinda.xyz/gdtv.php?pk=1198$高清720P
广东少儿,http://9.zhxinda.xyz/gdtv.php?pk=1200$高清720P
广东少儿,http://113.101.124.50:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.143:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.234:808/hls/26/index.m3u8$高清1080P
广东少儿,http://113.101.124.246:808/hls/26/index.m3u8$高清1080P
广东新闻,http://9.zhxinda.xyz/gdtv.php?pk=1186$高清720P
广东新闻,http://113.101.124.50:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.143:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.234:808/hls/20/index.m3u8$高清1080P
广东新闻,http://113.101.124.246:808/hls/20/index.m3u8$高清1080P
广东影视,http://gxfrg007.8800.org:8282/tsfile/live/1052_1.m3u8$高清720P
广东影视,http://9.zhxinda.xyz/gdtv.php?pk=1199$高清720P
广东影视,http://113.101.124.50:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.143:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.234:808/hls/25/index.m3u8$高清1080P
广东影视,http://113.101.124.246:808/hls/25/index.m3u8$高清1080P
广东公共,http://9.zhxinda.xyz/gdtv.php?pk=1185$高清720P
广东公共,http://120.236.17.34:808/hls/251/index.m3u8$高清1080P
广东公共,http://113.101.124.50:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.143:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.234:808/hls/18/index.m3u8$高清1080P
广东公共,http://113.101.124.246:808/hls/18/index.m3u8$高清1080P
广东国际,http://9.zhxinda.xyz/gdtv.php?pk=1191$高清720P
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8$高清720P
广州南国都市,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzngds$高清1080P
广州南国都市,http://9.zhxinda.xyz/gz.php?id=shenghuo$高清720P
广州综合,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzzh$高清1080P
广州综合,http://9.zhxinda.xyz/gz.php?id=zhonghe$高清720P
广州法治,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzfz$高清1080P
广州新闻,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzxw$高清1080P
广州新闻,http://9.zhxinda.xyz/gz.php?id=xinwen$高清720P
广州影视,http://player.521fanli.cn/1691/gd/gztvm3u8.php?id=gzys$高清1080P
广州影视,http://9.zhxinda.xyz/gz.php?id=yingshi$高清720P
增城综合,http://202.168.164.38:8083/videos/live/19/27/QEQXMtU5AUpwo/QEQXMtU5AUpwo.M3U8$高清1080P
番禺综合,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv$高清1080P
深圳国际,http://gxfrg007.8800.org:8282/tsfile/live/1077_1.m3u8$高清720P
深圳国际,https://sztv-live.cutv.com/sztvgjpd/500/077pz4vl.m3u8$标清576P
深圳都市,https://sztv-live.cutv.com/ZwxzUXr/500/n1ujw4z.m3u8$高清720P
深圳都市,http://ye23.win/iptv/sztv.php?id=2?$高清720P
深圳电视剧,https://sztv-live.cutv.com/4azbkoY/500/grha4bl.m3u8$高清720P
深圳电视剧,http://ye23.win/iptv/sztv.php?id=3?$高清1080P
深圳体育,http://113.101.124.50:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.143:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.234:808/hls/32/index.m3u8$高清720P
深圳体育,http://113.101.124.246:808/hls/32/index.m3u8$高清720P
深圳财经,https://sztv-live.cutv.com/3vlcoxP/500/3aiv4cl.m3u8$高清720P
深圳财经,http://ye23.win/iptv/sztv.php?id=5?$高清720P
深圳公共,https://sztv-live.cutv.com/2q76Sw2/500/n3keq46.m3u8$高清720P
深圳公共,http://ye23.win/iptv/sztv.php?id=4?$高清720P
深圳娱乐,https://sztv-live.cutv.com/1q4iPng/500/p2ifq40.m3u8$高清720P
深圳娱乐,http://ye23.win/iptv/sztv.php?id=6?$高清720P
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8$标清576P
深圳东部,http://113.101.124.50:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.143:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.234:808/hls/102/index.m3u8$高清720P
深圳东部,http://113.101.124.246:808/hls/102/index.m3u8$高清720P
深圳少儿,https://sztv-live.cutv.com/1SIQj6s/500/g4rdS4Q.m3u8$高清720P
深圳移动,https://sztv-live.cutv.com/wDF6KJ3/500/423gD46.m3u8$标清576P
深圳龙岗,http://113.101.124.50:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.143:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.234:808/hls/101/index.m3u8$高清1080P
深圳龙岗,http://113.101.124.246:808/hls/101/index.m3u8$高清1080P
深圳龙岗,https://lglivepull.sznews.com/live/2647.m3u8$标清576P
深圳众创,http://113.101.124.50:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.143:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.234:808/hls/104/index.m3u8$高清1080P
深圳众创,http://113.101.124.246:808/hls/104/index.m3u8$高清1080P
深圳众创,https://lglivepull.sznews.com/live/2645.m3u8$标清576P
深圳财经,http://113.101.124.50:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.143:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.234:808/hls/105/index.m3u8$高清1080P
深圳财经,http://113.101.124.246:808/hls/105/index.m3u8$高清1080P
深圳蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8$高清1080P
佛山综合,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8$高清720P
佛山综合,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8$高清720P
佛山影视,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8$高清720P
佛山影视,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8$高清720P
佛山顺德,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8$高清720P
佛山顺德,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8$高清720P
佛山南海,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8$高清720P
佛山南海,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8$高清720P
佛山高明,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8$高清720P
佛山高明,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8$高清720P
佛山三水,http://121.12.115.112/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8$高清720P
佛山三水,http://121.12.115.118/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8$高清720P
东莞综合,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=4$高清720P
东莞生活,http://wtv.weetai.cn/iptv/2022/tyzb32.php?id=5$高清720P
惠州综合,http://ye23.vip/z7z8/2021/0752.php?id=1$高清720P
珠海综合,http://120.196.218.201:808/hls/67/index.m3u8$高清720P
珠海公共,http://120.196.218.201:808/hls/66/index.m3u8$高清720P
梅州综合,http://p2.vzan.com:80/1454886638/403126774572750088/live.m3u8$高清720P
梅州二套,http://p2.vzan.com:80/1454886638/645350022315428296/live.m3u8$高清720P
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8$高清720P
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8$高清720P
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8$高清720P
揭阳综合,rtmp://rtmp-stjy.sobeylive.com/stjy2020/zhpd?sign=bf98b2873ad5403290a37d16569d7a06&t=639de420$高清720P
揭阳公共,rtmp://rtmp-stjy.sobeylive.com/stjy2020/ggpd?sign=b9881a0d588081b1979769c128a5e08c&t=639de420$高清720P
湛江综合,http://113.101.124.50:808/hls/51/index.m3u8$高清1080P
湛江综合,http://113.101.124.143:808/hls/51/index.m3u8$高清1080P
湛江综合,http://113.101.124.234:808/hls/51/index.m3u8$高清1080P
湛江综合,http://113.101.124.246:808/hls/51/index.m3u8$高清1080P
湛江公共,http://113.101.124.50:808/hls/52/index.m3u8$高清1080P
湛江公共,http://113.101.124.143:808/hls/52/index.m3u8$高清1080P
湛江公共,http://113.101.124.234:808/hls/52/index.m3u8$高清1080P
湛江公共,http://113.101.124.246:808/hls/52/index.m3u8$高清1080P
汕头综合,http://27.47.68.27:808/hls/24/index.m3u8$高清720P
汕头综合,http://27.47.68.19:808/hls/24/index.m3u8$高清720P
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a$高清720P
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a$高清720P
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8$高清720P
清新公共,http://hls.wiseqx.com/live/qxgg.m3u8$高清720P
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8$高清720P
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8$高清720P
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8$高清720P
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8$高清720P
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8$高清720P
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8$高清720P
韶关综合,http://113.101.124.50:808/hls/117/index.m3u8$高清1080P
韶关综合,http://113.101.124.143:808/hls/117/index.m3u8$高清1080P
韶关综合,http://113.101.124.234:808/hls/117/index.m3u8$高清1080P
韶关综合,http://113.101.124.17:808/hls/117/index.m3u8$高清1080P
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8$高清720P
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8$高清720P
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8$高清720P
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8$高清720P
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream/playlist.m3u8$高清720P
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8$高清720P
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream/playlist.m3u8$高清720P
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8$高清720P

⛲｜江西,#genre#
江西卫视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv1.m3u8
江西都市,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv2.m3u8
江西都市,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225584/2/index.m3u8?fmt=ts2hls
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3.m3u8
江西经济生活,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv3_hd.m3u8
江西经济生活,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225580/2/index.m3u8?fmt=ts2hls

江西影旅游,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv4.m3u8
江西影旅游,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225579/2/index.m3u8?fmt=ts2hls
江西公共农业,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv5.m3u8
江西公共农业,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225578/2/index.m3u8?fmt=ts2hls
江西少儿家庭,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv6.m3u8
江西少儿家庭,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls
江西新闻,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv7.m3u8
江西新闻,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225576/2/index.m3u8?fmt=ts2hls
江西移动电视,http://local.live.jxtvcn.com.cn/live-jxtv/tv_jxtv8.m3u8
江西陶瓷,http://local.live.jxtvcn.com.cn/live-jxtv/tv_taoci.m3u8
江西教育,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221226197/2/index.m3u8?fmt=ts2hls

南昌新闻综合,http://39.135.138.58:18890/PLTV/88888888/224/3221226223/index.m3u8
南昌都市,http://39.135.138.58:18890/PLTV/88888888/224/3221226226/index.m3u8

南昌资讯政法,http://39.135.138.58:18890/PLTV/88888888/224/3221226228/index.m3u8
南昌公共,http://39.135.138.58:18890/PLTV/88888888/224/3221226231/index.m3u8
新余新闻综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd1.m3u8
新余公共频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd2.m3u8

新余教育频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_xinyu_hd3.m3u8
吉安新闻综合,http://stream.ijatv.com/jatv1/hd/live.m3u8
吉安公共,http://stream.ijatv.com/jatv2/hd/live.m3u8
赣州新闻综合,http://pl1.cloud.dayang.com.cn/live/10062_nfeG7l.m3u8
赣州公共频道,http://pl1.cloud.dayang.com.cn/live/10062_Naq1lu.m3u8
赣州教育频道,http://pl1.cloud.dayang.com.cn/live/10062_ojZz8U.m3u8
章贡综合频道,http://pl1.cloud.dayang.com.cn/live/10062_0FhO3l.m3u8

崇义综合频道,http://live.mudu.tv/watch/52dbfz.m3u8
瑞金综合频道,http://live.mudu.tv/watch/u2udf0.m3u8
鄱阳综合,http://pili-live-hls.poyang.jxxw.com.cn/pyxrmtzx/poyang.m3u8
广信区综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_shangrao.m3u8
余干综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yugan.m3u8
铅山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yanshan.m3u8
玉山新闻综合,http://tv.yszc.com.cn/rmt/live.m3u8
崇仁综合频道,http://live.mudu.tv/watch/23ejte.m3u8
东乡区综合频道,http://live.mudu.tv/watch/hnkexb.m3u8
井冈山综合,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_jgs.m3u8
都昌综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_duchang.m3u8
庐山综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lushan.m3u8
彭泽综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_pengze.m3u8
永修电视一套,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_yongxiu.m3u8
莲花综合频道,http://live02.jxtvcn.com.cn/live-jxtvcn/ganyun_lianhua.m3u8

🎍｜湖南,#genre#
湖南卫视,http://111.20.33.70/TVOD/88888893/224/3221226211/index.m3u8
长沙影视,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_350.flv?auth_key=1936694127-0-0-f081dadf4de8780d84d51755eb65e516
长沙政法,http://35848.hlsplay.aodianyun.com/guangdianyun_35848/tv_channel_348.flv?auth_key=1936693647-0-0-09a2ab1e7112296d76b1c37999a5cf32
茶频道,http://111.20.33.70/PLTV/88888893/224/3221226808/index.m3u8
快乐垂钓,http://111.20.33.70/PLTV/88888893/224/3221226805/index.m3u8
金鹰纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221226198/index.m3u8
金鹰纪实,http://39.135.138.58:18890/ysten-businessmobile/live/SD-4000k-576P-jinyingjs/1.m3u8
湖南公共,http://124.232.231.246:6610/000000001001/201600010007/index.m3u8?A=&IASHttpSessionId=OTT
湖南娱乐,http://124.232.231.246:6610/000000001001/201600010004/index.m3u8?A=&IASHttpSessionId=OTT
湖南经视,http://124.232.231.246:6610/000000001001/201600010002/index.m3u8?A=&IASHttpSessionId=OTT
湖南电影,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/hndy210130.m3u8
湖南电影,http://111.40.196.30/PLTV/88888888/224/3221225660/index.m3u8
湖南国际,http://124.232.231.246:6610/000000001001/201600010001/index.m3u8?A=&IASHttpSessionId=OTT
湖南都市,http://124.232.231.246:6610/000000001001/201600010003/index.m3u8?A=&IASHttpSessionId=OTT
湖南电视剧,http://124.232.231.246:6610/000000001001/201600020006/index.m3u8?A=&IASHttpSessionId=OTT
湖南教育,http://pull.hnedutv.com/live/hnedutv1206.m3u8
湘潭新闻综合,http://live.hnxttv.com:9601/live/xwzh/800K/tzwj_video.m3u8
湘潭公共频道,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8
娄底综合频道,http://119.39.242.52:1935/live/zonghe/playlist.m3u8
娄底综合频道,http://mms.ldntv.cn:1935/live/_definst_/zonghe/playlist.m3u8
益阳新闻综合,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvxwhd210130.m3u8
益阳教育频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvjy210130.m3u8
益阳公共频道,http://fms.yyrtv.com:82/hls-live/livepkgr/_definst_/liveevent/yyrtvgg210130.m3u8
衡阳新闻综合,http://59.51.68.40:1936/live/2.stream/playlist.m3u8
衡阳新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_ImycEv.m3u8
衡阳公共频道,http://59.51.68.40:1936/live/3.stream/playlist.m3u8
宁乡综合频道,http://b.ds.ch.dingtoo.com/AppName/StreamName.m3u8
保靖时政频道,http://liveplay.rednet.cn/live/baojing_hgs24f.m3u8
泸溪电视台,http://liveplay.rednet.cn/live/luxi_fe0eyf.m3u8
永顺综合频道,http://liveplay.rednet.cn/live/yongshun_tv_55433f.m3u8
湘潭县综合,http://21084.liveplay.myqcloud.com/live/21084_13241b8296ee11e892905cb9018cf0d4.m3u8
汨罗新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_TE4c1Q.m3u8
屈原综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_f2E1iT.m3u8
云溪新闻综合,http://liveplay.rednet.cn/live/yunxi_tv.m3u8
汝城综合频道,http://play-dgv-xhncloud.voc.com.cn/live/5243_j69HSm.m3u8
茶陵新闻综合,http://liveplay.rednet.cn/live/chaling_tv.m3u8
醴陵综合频道,http://liveplay.rednet.cn/live/21084_145ba4ee9f0511e992905cb9018cf0d4.m3u8
江华综合,http://liveplay.rednet.cn/live/jianghua_tv_bcdee8.m3u8
新化新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_nRI1mM.m3u8
桑植新闻综合,http://play-dgv-xhncloud.voc.com.cn/live/5243_NbaWW5.m3u8
洪江市综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8

🍁｜湖北,#genre#
湖北卫视,http://111.20.33.70/PLTV/88888893/224/3221226194/index.m3u8$高清1080P
湖北卫视,http://111.20.33.70/TVOD/88888893/224/3221226194/index.m3u8$高清1080P
